gene_id	colors
cpc54_11308	green
cpc54_11309	green
cpc54_1131	turquoise
cpc54_11310	blue
cpc54_11312	yellow
cpc54_11313	red
cpc54_11314	blue
cpc54_11315	grey
cpc54_11316	purple
cpc54_11317	turquoise
cpc54_11318	magenta
cpc54_11319	white
cpc54_1132	red
cpc54_11320	turquoise
cpc54_11321	red
cpc54_11322	lightcyan1
cpc54_11323	grey
cpc54_11324	red
cpc54_11325	blue
cpc54_11326	blue
cpc54_11327	purple
cpc54_11328	yellow
cpc54_11329	skyblue
cpc54_1133	red
cpc54_11330	royalblue
cpc54_11331	lightgreen
cpc54_11332	saddlebrown
cpc54_11333	darkred
cpc54_11334	red
cpc54_11335	tan
cpc54_11336	turquoise
cpc54_11337	lightcyan
cpc54_11338	yellow
cpc54_11339	blue
cpc54_1134	turquoise
cpc54_11341	grey
cpc54_11342	yellow
cpc54_11344	grey
cpc54_11345	grey
cpc54_11346	grey
cpc54_11347	grey
cpc54_11348	ivory
cpc54_11349	grey
cpc54_1135	royalblue
cpc54_11350	grey
cpc54_11351	grey
cpc54_11352	turquoise
cpc54_11353	pink
cpc54_11355	lightcyan
cpc54_11356	blue
cpc54_11357	red
cpc54_11358	turquoise
cpc54_11359	green
cpc54_1136	violet
cpc54_11360	steelblue
cpc54_11361	grey
cpc54_11362	darkgreen
cpc54_11363	darkgreen
cpc54_11364	blue
cpc54_11365	lightcyan
cpc54_11366	grey
cpc54_11367	ivory
cpc54_11368	blue
cpc54_11369	pink
cpc54_1137	salmon
cpc54_11370	grey
cpc54_11371	blue
cpc54_11372	pink
cpc54_11373	grey60
cpc54_11374	lightcyan
cpc54_11375	turquoise
cpc54_11376	palevioletred3
cpc54_11377	salmon
cpc54_11379	midnightblue
cpc54_1138	white
cpc54_11380	brown
cpc54_11381	turquoise
cpc54_11382	blue
cpc54_11383	brown
cpc54_11384	brown
cpc54_11386	grey
cpc54_11387	yellowgreen
cpc54_11388	red
cpc54_11389	midnightblue
cpc54_1139	skyblue3
cpc54_11390	yellow
cpc54_11391	turquoise
cpc54_11392	red
cpc54_11393	blue
cpc54_11394	skyblue
cpc54_11395	turquoise
cpc54_11396	yellow
cpc54_11397	black
cpc54_11398	grey60
cpc54_114	pink
cpc54_1140	turquoise
cpc54_11400	turquoise
cpc54_11403	turquoise
cpc54_11404	tan
cpc54_11405	yellow
cpc54_11406	grey
cpc54_11407	pink
cpc54_11408	grey
cpc54_11409	darkgrey
cpc54_1141	red
cpc54_11410	blue
cpc54_11411	violet
cpc54_11412	blue
cpc54_11413	grey
cpc54_11414	mediumpurple3
cpc54_11415	saddlebrown
cpc54_11416	magenta
cpc54_11417	yellow
cpc54_11418	yellow
cpc54_11419	lightyellow
cpc54_1142	grey
cpc54_11420	turquoise
cpc54_11421	blue
cpc54_11422	salmon
cpc54_11423	blue
cpc54_11424	turquoise
cpc54_11425	grey
cpc54_11426	turquoise
cpc54_11427	magenta
cpc54_11428	red
cpc54_11429	orange
cpc54_1143	turquoise
cpc54_11430	red
cpc54_11432	green
cpc54_11433	tan
cpc54_11434	pink
cpc54_11435	skyblue
cpc54_11436	darkorange
cpc54_11437	grey
cpc54_11438	grey
cpc54_11439	grey
cpc54_1144	black
cpc54_11440	blue
cpc54_11441	grey
cpc54_11442	skyblue3
cpc54_11443	grey
cpc54_11444	red
cpc54_11445	yellow
cpc54_11446	blue
cpc54_11448	salmon
cpc54_11449	black
cpc54_1145	grey60
cpc54_11450	blue
cpc54_11451	blue
cpc54_11452	midnightblue
cpc54_11453	grey
cpc54_11454	turquoise
cpc54_11455	lightgreen
cpc54_11456	black
cpc54_11457	yellowgreen
cpc54_11458	grey60
cpc54_11460	yellow
cpc54_11461	yellow
cpc54_11462	blue
cpc54_11463	blue
cpc54_11464	black
cpc54_11465	grey
cpc54_11466	pink
cpc54_11467	yellow
cpc54_11468	grey
cpc54_11469	grey
cpc54_1147	pink
cpc54_11470	grey
cpc54_11471	tan
cpc54_11472	red
cpc54_11474	turquoise
cpc54_11475	grey
cpc54_11476	salmon
cpc54_11477	grey
cpc54_11479	yellow
cpc54_1148	green
cpc54_11480	yellow
cpc54_11483	blue
cpc54_11485	orangered4
cpc54_11486	turquoise
cpc54_11487	grey
cpc54_11488	blue
cpc54_11489	midnightblue
cpc54_1149	black
cpc54_11491	darkolivegreen
cpc54_11492	turquoise
cpc54_11493	green
cpc54_11494	cyan
cpc54_11495	red
cpc54_11496	sienna3
cpc54_11497	brown
cpc54_11499	blue
cpc54_115	blue
cpc54_1150	magenta
cpc54_11500	greenyellow
cpc54_11501	lightcyan
cpc54_11502	pink
cpc54_11503	grey
cpc54_11504	lightcyan
cpc54_11505	pink
cpc54_11506	green
cpc54_11507	turquoise
cpc54_11508	turquoise
cpc54_11509	steelblue
cpc54_1151	turquoise
cpc54_11510	red
cpc54_11512	grey
cpc54_11513	grey
cpc54_11515	pink
cpc54_11516	blue
cpc54_11517	grey
cpc54_1152	yellow
cpc54_11520	grey
cpc54_11521	tan
cpc54_11522	grey
cpc54_11523	darkred
cpc54_11526	yellow
cpc54_11527	lightcyan
cpc54_11529	pink
cpc54_1153	purple
cpc54_11530	turquoise
cpc54_11531	tan
cpc54_11532	orange
cpc54_11533	brown
cpc54_11534	lightcyan
cpc54_11535	orange
cpc54_11536	thistle1
cpc54_11537	brown
cpc54_11538	greenyellow
cpc54_11539	grey
cpc54_1154	green
cpc54_11540	darkred
cpc54_11541	grey
cpc54_11542	blue
cpc54_11543	turquoise
cpc54_11544	lightcyan1
cpc54_11545	yellow
cpc54_11546	turquoise
cpc54_11547	green
cpc54_11548	pink
cpc54_11549	red
cpc54_1155	green
cpc54_11550	darkred
cpc54_11551	red
cpc54_11552	grey
cpc54_11553	turquoise
cpc54_11554	blue
cpc54_11555	yellow
cpc54_11556	grey
cpc54_11557	green
cpc54_11558	saddlebrown
cpc54_11559	green
cpc54_1156	cyan
cpc54_11562	salmon
cpc54_11568	lightgreen
cpc54_11569	pink
cpc54_1157	grey60
cpc54_11570	turquoise
cpc54_11571	magenta
cpc54_11572	yellow
cpc54_11573	yellow
cpc54_11574	green
cpc54_11576	salmon
cpc54_11577	salmon
cpc54_11578	yellow
cpc54_11579	orange
cpc54_1158	greenyellow
cpc54_11580	turquoise
cpc54_11581	turquoise
cpc54_11582	violet
cpc54_11583	green
cpc54_11584	green
cpc54_11585	red
cpc54_11586	green
cpc54_11587	turquoise
cpc54_11588	magenta
cpc54_1159	midnightblue
cpc54_11590	salmon
cpc54_11591	green
cpc54_11592	blue
cpc54_11593	yellow
cpc54_11594	midnightblue
cpc54_11595	brown
cpc54_11596	grey
cpc54_11597	darkgreen
cpc54_11598	blue
cpc54_11599	grey60
cpc54_116	turquoise
cpc54_1160	midnightblue
cpc54_11600	green
cpc54_11601	blue
cpc54_11602	royalblue
cpc54_11603	turquoise
cpc54_11604	lightyellow
cpc54_11605	blue
cpc54_11607	darkorange2
cpc54_11608	black
cpc54_11609	magenta
cpc54_1161	lightyellow
cpc54_11611	turquoise
cpc54_11612	grey
cpc54_11613	darkred
cpc54_11614	grey
cpc54_11615	green
cpc54_11616	yellow
cpc54_11617	midnightblue
cpc54_11618	blue
cpc54_11619	blue
cpc54_1162	salmon
cpc54_11620	darkolivegreen
cpc54_11621	red
cpc54_11622	turquoise
cpc54_11623	darkred
cpc54_11624	blue
cpc54_11626	magenta
cpc54_11627	magenta
cpc54_11628	green
cpc54_1163	turquoise
cpc54_11630	pink
cpc54_11633	paleturquoise
cpc54_11635	grey
cpc54_11636	lightcyan
cpc54_1164	pink
cpc54_11640	paleturquoise
cpc54_11641	blue
cpc54_11642	turquoise
cpc54_11643	turquoise
cpc54_11644	darkmagenta
cpc54_11645	red
cpc54_11646	turquoise
cpc54_11647	turquoise
cpc54_11648	blue
cpc54_11649	grey
cpc54_11650	floralwhite
cpc54_11651	pink
cpc54_11652	tan
cpc54_11653	maroon
cpc54_11654	turquoise
cpc54_11655	turquoise
cpc54_11656	turquoise
cpc54_11657	grey
cpc54_11658	green
cpc54_11659	skyblue3
cpc54_11660	darkred
cpc54_11661	blue
cpc54_11662	grey
cpc54_11663	grey
cpc54_11665	brown
cpc54_11666	salmon
cpc54_11667	midnightblue
cpc54_11668	turquoise
cpc54_11669	orange
cpc54_11670	orange
cpc54_11671	turquoise
cpc54_11672	black
cpc54_11673	midnightblue
cpc54_11674	green
cpc54_11675	darkgrey
cpc54_11676	lightgreen
cpc54_11677	grey
cpc54_11678	turquoise
cpc54_11679	black
cpc54_1168	blue
cpc54_11680	cyan
cpc54_11681	plum1
cpc54_11682	magenta
cpc54_11684	paleturquoise
cpc54_11685	tan
cpc54_11686	tan
cpc54_11688	turquoise
cpc54_11689	blue
cpc54_1169	mediumpurple3
cpc54_11690	salmon
cpc54_11691	grey
cpc54_11693	grey
cpc54_11694	blue
cpc54_11695	turquoise
cpc54_11696	turquoise
cpc54_11697	turquoise
cpc54_11699	red
cpc54_117	turquoise
cpc54_1170	green
cpc54_11700	purple
cpc54_11701	turquoise
cpc54_11702	green
cpc54_11703	turquoise
cpc54_11704	saddlebrown
cpc54_11705	yellow
cpc54_11706	pink
cpc54_11707	pink
cpc54_11708	lightcyan
cpc54_11709	grey60
cpc54_11710	turquoise
cpc54_11711	blue
cpc54_11712	cyan
cpc54_11713	turquoise
cpc54_11714	tan
cpc54_11715	red
cpc54_11716	lightcyan
cpc54_11717	darkturquoise
cpc54_11718	salmon
cpc54_11719	violet
cpc54_1172	tan
cpc54_11720	turquoise
cpc54_11721	green
cpc54_11722	brown
cpc54_11723	royalblue
cpc54_11724	turquoise
cpc54_11725	greenyellow
cpc54_11726	yellowgreen
cpc54_11728	lightcyan
cpc54_11729	blue
cpc54_1173	red
cpc54_11730	red
cpc54_11731	tan
cpc54_11732	turquoise
cpc54_11733	darkred
cpc54_11734	turquoise
cpc54_11735	darkmagenta
cpc54_11736	brown
cpc54_11737	brown
cpc54_11738	brown
cpc54_1174	turquoise
cpc54_11743	brown
cpc54_11744	green
cpc54_11745	blue
cpc54_11746	cyan
cpc54_11747	turquoise
cpc54_11748	turquoise
cpc54_11749	grey
cpc54_1175	salmon
cpc54_11750	magenta
cpc54_11751	green
cpc54_11752	magenta
cpc54_11753	blue
cpc54_11754	steelblue
cpc54_11755	turquoise
cpc54_11756	yellowgreen
cpc54_11757	black
cpc54_11758	brown
cpc54_11759	grey60
cpc54_1176	blue
cpc54_11760	turquoise
cpc54_11763	royalblue
cpc54_11764	darkred
cpc54_11765	greenyellow
cpc54_11766	brown
cpc54_11767	grey
cpc54_11768	turquoise
cpc54_11769	brown
cpc54_1177	grey
cpc54_11770	blue
cpc54_11771	magenta
cpc54_11772	floralwhite
cpc54_11773	grey60
cpc54_11774	grey
cpc54_11775	turquoise
cpc54_11776	blue
cpc54_11777	turquoise
cpc54_11778	turquoise
cpc54_11779	blue
cpc54_1178	yellow
cpc54_11780	greenyellow
cpc54_11781	blue
cpc54_11782	turquoise
cpc54_11783	turquoise
cpc54_11784	lightyellow
cpc54_11785	blue
cpc54_11787	brown
cpc54_11788	yellow
cpc54_11789	saddlebrown
cpc54_1179	green
cpc54_11790	grey
cpc54_11792	turquoise
cpc54_11793	skyblue3
cpc54_11794	turquoise
cpc54_11795	turquoise
cpc54_11797	black
cpc54_11798	turquoise
cpc54_11799	blue
cpc54_118	grey
cpc54_11800	midnightblue
cpc54_11801	blue
cpc54_11802	turquoise
cpc54_11803	white
cpc54_11807	green
cpc54_11808	pink
cpc54_11809	yellow
cpc54_1181	purple
cpc54_11810	black
cpc54_11812	black
cpc54_11813	yellow
cpc54_11814	grey
cpc54_11815	black
cpc54_11816	black
cpc54_11817	brown
cpc54_11818	yellow
cpc54_11819	lightyellow
cpc54_1182	brown
cpc54_11823	lightgreen
cpc54_11825	turquoise
cpc54_11826	grey
cpc54_11828	brown
cpc54_11829	saddlebrown
cpc54_1183	midnightblue
cpc54_11830	floralwhite
cpc54_11831	grey
cpc54_11832	paleturquoise
cpc54_11833	grey60
cpc54_11834	lavenderblush3
cpc54_11835	yellow
cpc54_11836	turquoise
cpc54_11837	turquoise
cpc54_11838	brown
cpc54_11839	red
cpc54_1184	turquoise
cpc54_11840	brown
cpc54_11841	turquoise
cpc54_11842	grey60
cpc54_11843	green
cpc54_11845	brown
cpc54_11846	midnightblue
cpc54_11847	blue
cpc54_11849	darkgreen
cpc54_11850	greenyellow
cpc54_11851	blue
cpc54_11852	lightcyan
cpc54_11853	lightcyan
cpc54_11854	yellow
cpc54_11855	green
cpc54_11856	turquoise
cpc54_11857	grey
cpc54_11858	black
cpc54_11859	turquoise
cpc54_1186	grey
cpc54_11863	blue
cpc54_11864	cyan
cpc54_11865	blue
cpc54_11866	yellow
cpc54_1187	blue
cpc54_11870	turquoise
cpc54_11871	lightcyan
cpc54_11872	darkorange
cpc54_11874	blue
cpc54_11875	grey
cpc54_11876	turquoise
cpc54_11878	pink
cpc54_11879	grey
cpc54_1188	red
cpc54_11880	saddlebrown
cpc54_11881	blue
cpc54_11882	grey
cpc54_11883	blue
cpc54_11884	black
cpc54_11885	turquoise
cpc54_11886	brown
cpc54_11887	green
cpc54_11888	grey
cpc54_11889	grey60
cpc54_1189	turquoise
cpc54_11890	turquoise
cpc54_11891	grey
cpc54_11892	turquoise
cpc54_11894	blue
cpc54_11895	darkgrey
cpc54_11896	midnightblue
cpc54_11898	pink
cpc54_11899	grey
cpc54_119	grey
cpc54_1190	skyblue
cpc54_11900	grey
cpc54_11901	magenta
cpc54_11902	turquoise
cpc54_11903	blue
cpc54_11904	turquoise
cpc54_11905	magenta
cpc54_11908	darkmagenta
cpc54_11909	cyan
cpc54_1191	turquoise
cpc54_11910	blue
cpc54_11911	blue
cpc54_11912	turquoise
cpc54_11913	grey
cpc54_11915	midnightblue
cpc54_11916	green
cpc54_11917	black
cpc54_11918	pink
cpc54_11919	brown
cpc54_1192	darkgreen
cpc54_11920	brown
cpc54_11921	grey
cpc54_11922	yellow
cpc54_11924	grey
cpc54_11925	lightcyan
cpc54_11926	turquoise
cpc54_11927	green
cpc54_1193	red
cpc54_11930	red
cpc54_11931	skyblue
cpc54_11932	grey
cpc54_11933	turquoise
cpc54_11935	violet
cpc54_11937	lightgreen
cpc54_11938	midnightblue
cpc54_11939	blue
cpc54_1194	midnightblue
cpc54_11940	brown
cpc54_11941	magenta
cpc54_11942	purple
cpc54_11943	grey
cpc54_11944	paleturquoise
cpc54_11948	grey
cpc54_1195	brown
cpc54_11950	blue
cpc54_11951	brown
cpc54_11952	brown
cpc54_11953	lightyellow
cpc54_11954	red
cpc54_11955	grey
cpc54_11956	grey
cpc54_11957	turquoise
cpc54_11958	red
cpc54_11959	grey
cpc54_11960	grey
cpc54_11961	turquoise
cpc54_11962	red
cpc54_11964	grey
cpc54_11965	grey
cpc54_11967	brown
cpc54_11968	green
cpc54_11969	salmon
cpc54_1197	black
cpc54_11970	black
cpc54_11971	green
cpc54_11974	turquoise
cpc54_11975	pink
cpc54_11976	grey
cpc54_11977	salmon4
cpc54_11978	turquoise
cpc54_11979	turquoise
cpc54_1198	green
cpc54_11981	grey
cpc54_11982	grey
cpc54_11983	turquoise
cpc54_11985	yellow
cpc54_11986	greenyellow
cpc54_11987	yellow
cpc54_1199	greenyellow
cpc54_11990	grey
cpc54_11991	grey60
cpc54_11995	turquoise
cpc54_11996	grey
cpc54_11997	tan
cpc54_11998	darkred
cpc54_11999	paleturquoise
cpc54_12	blue
cpc54_120	brown
cpc54_1200	red
cpc54_12000	pink
cpc54_12001	grey
cpc54_12002	grey
cpc54_12004	black
cpc54_12005	darkturquoise
cpc54_12006	sienna3
cpc54_12007	blue
cpc54_12008	salmon
cpc54_12009	darkgreen
cpc54_1201	darkturquoise
cpc54_12010	green
cpc54_12011	darkolivegreen
cpc54_12012	yellow
cpc54_12014	red
cpc54_12015	tan
cpc54_12016	darkgreen
cpc54_12019	turquoise
cpc54_1202	turquoise
cpc54_12020	lightcyan
cpc54_12021	pink
cpc54_12022	magenta
cpc54_12023	lightyellow
cpc54_12024	darkgrey
cpc54_12025	turquoise
cpc54_12026	turquoise
cpc54_12027	red
cpc54_12028	red
cpc54_12029	black
cpc54_1203	grey
cpc54_12030	turquoise
cpc54_12033	lightsteelblue1
cpc54_12034	green
cpc54_12035	darkgreen
cpc54_12036	grey
cpc54_12037	sienna3
cpc54_12038	grey
cpc54_12039	green
cpc54_12040	saddlebrown
cpc54_12041	blue
cpc54_12042	brown
cpc54_12043	purple
cpc54_12044	grey
cpc54_12045	royalblue
cpc54_12046	pink
cpc54_12047	lightgreen
cpc54_12048	grey
cpc54_12049	grey
cpc54_1205	turquoise
cpc54_12050	blue
cpc54_12051	grey60
cpc54_12052	purple
cpc54_12053	greenyellow
cpc54_12054	pink
cpc54_12055	turquoise
cpc54_12057	blue
cpc54_12058	darkgrey
cpc54_12059	darkmagenta
cpc54_1206	grey
cpc54_12062	grey
cpc54_12063	lightyellow
cpc54_12064	darkred
cpc54_12066	darkmagenta
cpc54_12067	grey
cpc54_12068	brown
cpc54_1207	royalblue
cpc54_12070	grey
cpc54_12071	black
cpc54_12072	brown
cpc54_12073	grey
cpc54_12074	paleturquoise
cpc54_12075	brown
cpc54_12076	paleturquoise
cpc54_12077	brown
cpc54_12079	yellowgreen
cpc54_1208	turquoise
cpc54_12080	grey
cpc54_12082	grey
cpc54_12087	darkgrey
cpc54_12088	magenta
cpc54_12092	green
cpc54_12093	magenta
cpc54_12094	brown
cpc54_12095	lightyellow
cpc54_12096	darkmagenta
cpc54_121	grey
cpc54_1210	red
cpc54_12100	brown
cpc54_12101	brown
cpc54_12108	grey
cpc54_1211	blue
cpc54_12111	brown
cpc54_12112	brown
cpc54_12113	brown
cpc54_12114	grey
cpc54_12118	grey
cpc54_1212	pink
cpc54_12121	brown
cpc54_12122	brown
cpc54_12123	brown
cpc54_12124	grey
cpc54_12126	grey
cpc54_12132	darkmagenta
cpc54_12133	brown
cpc54_12134	cyan
cpc54_12135	magenta
cpc54_12136	brown
cpc54_12137	red
cpc54_12138	pink
cpc54_12139	blue
cpc54_12140	royalblue
cpc54_12141	turquoise
cpc54_12142	turquoise
cpc54_12143	grey
cpc54_12144	green
cpc54_12146	cyan
cpc54_12147	lightyellow
cpc54_12148	grey
cpc54_12149	grey
cpc54_1215	white
cpc54_12150	turquoise
cpc54_12151	turquoise
cpc54_12152	green
cpc54_12154	pink
cpc54_12155	brown
cpc54_12156	purple
cpc54_12157	grey60
cpc54_12158	turquoise
cpc54_1216	darkred
cpc54_12160	blue
cpc54_12161	darkgrey
cpc54_12162	brown
cpc54_12163	brown
cpc54_12164	blue
cpc54_12165	grey
cpc54_12166	green
cpc54_12167	grey
cpc54_12168	grey
cpc54_1217	grey
cpc54_12170	lightgreen
cpc54_12171	turquoise
cpc54_12174	grey
cpc54_12175	grey
cpc54_1218	lightyellow
cpc54_12180	midnightblue
cpc54_12182	grey
cpc54_12184	grey
cpc54_12185	brown
cpc54_12186	brown
cpc54_12188	lightgreen
cpc54_12189	turquoise
cpc54_1219	grey
cpc54_12190	brown
cpc54_12191	grey
cpc54_12192	yellow
cpc54_12193	grey
cpc54_12196	lightgreen
cpc54_12197	magenta
cpc54_12198	turquoise
cpc54_12199	brown
cpc54_122	grey
cpc54_1220	pink
cpc54_12200	yellow
cpc54_12201	grey
cpc54_12202	lightyellow
cpc54_12203	turquoise
cpc54_12204	black
cpc54_12206	lightcyan
cpc54_12207	midnightblue
cpc54_12208	red
cpc54_12209	grey
cpc54_1221	violet
cpc54_12210	blue
cpc54_12211	cyan
cpc54_12215	grey
cpc54_12216	grey
cpc54_12217	blue
cpc54_12218	brown4
cpc54_12219	cyan
cpc54_1222	turquoise
cpc54_12220	grey
cpc54_12221	lightgreen
cpc54_12224	magenta
cpc54_12225	turquoise
cpc54_12226	magenta
cpc54_12227	turquoise
cpc54_12228	grey
cpc54_12229	red
cpc54_1223	red
cpc54_12232	blue
cpc54_12235	darkorange2
cpc54_12236	blue
cpc54_12237	brown
cpc54_12238	brown
cpc54_12239	grey
cpc54_1224	black
cpc54_12240	black
cpc54_12241	royalblue
cpc54_12242	turquoise
cpc54_12243	turquoise
cpc54_12244	blue
cpc54_12246	red
cpc54_12247	red
cpc54_12248	pink
cpc54_12249	tan
cpc54_1225	magenta
cpc54_12250	grey
cpc54_12252	yellow
cpc54_12253	blue
cpc54_12254	turquoise
cpc54_12255	blue
cpc54_12256	turquoise
cpc54_12257	grey
cpc54_12258	turquoise
cpc54_12259	grey
cpc54_1226	grey
cpc54_12260	grey
cpc54_12261	yellow
cpc54_12262	turquoise
cpc54_12263	darkred
cpc54_12264	yellow
cpc54_12265	violet
cpc54_12266	turquoise
cpc54_12267	red
cpc54_12268	purple
cpc54_12269	salmon
cpc54_1227	tan
cpc54_12270	grey
cpc54_12272	steelblue
cpc54_12273	turquoise
cpc54_12274	turquoise
cpc54_12275	blue
cpc54_12276	blue
cpc54_12278	red
cpc54_12279	grey60
cpc54_1228	turquoise
cpc54_12280	pink
cpc54_12281	yellow
cpc54_12282	turquoise
cpc54_12283	ivory
cpc54_12285	darkgreen
cpc54_12287	grey
cpc54_1229	brown
cpc54_12295	darkgreen
cpc54_12296	darkgreen
cpc54_12297	grey
cpc54_12299	grey
cpc54_123	brown
cpc54_1230	yellow
cpc54_12301	grey
cpc54_12302	plum2
cpc54_12303	grey
cpc54_12304	grey60
cpc54_12305	lightgreen
cpc54_12309	black
cpc54_1231	brown
cpc54_12312	grey60
cpc54_12313	magenta
cpc54_12314	brown
cpc54_12315	brown
cpc54_12316	greenyellow
cpc54_12317	darkorange
cpc54_12318	royalblue
cpc54_12322	green
cpc54_12326	magenta
cpc54_12332	magenta
cpc54_12334	cyan
cpc54_12336	lightgreen
cpc54_12337	lightgreen
cpc54_12339	darkturquoise
cpc54_1234	brown
cpc54_12340	yellow
cpc54_12341	palevioletred3
cpc54_12342	pink
cpc54_12343	turquoise
cpc54_12344	red
cpc54_12346	darkmagenta
cpc54_12347	pink
cpc54_12348	black
cpc54_12349	lightgreen
cpc54_12350	yellow
cpc54_12351	turquoise
cpc54_12352	pink
cpc54_12353	salmon
cpc54_12354	turquoise
cpc54_12355	blue
cpc54_12356	orangered4
cpc54_12358	grey
cpc54_12359	darkgreen
cpc54_12360	magenta
cpc54_12363	grey
cpc54_12364	grey
cpc54_12365	magenta
cpc54_12366	lightcyan
cpc54_12367	grey
cpc54_12368	lightcyan1
cpc54_1237	pink
cpc54_12371	magenta
cpc54_12374	brown
cpc54_12375	red
cpc54_12376	turquoise
cpc54_12378	turquoise
cpc54_12379	turquoise
cpc54_12380	yellow
cpc54_12381	purple
cpc54_12382	pink
cpc54_12383	pink
cpc54_12384	greenyellow
cpc54_12387	magenta
cpc54_1239	grey
cpc54_12391	plum2
cpc54_12393	turquoise
cpc54_12398	green
cpc54_12399	midnightblue
cpc54_124	grey
cpc54_1240	floralwhite
cpc54_12400	green
cpc54_12401	steelblue
cpc54_12402	greenyellow
cpc54_12403	blue
cpc54_12405	turquoise
cpc54_12406	red
cpc54_12407	turquoise
cpc54_12408	blue
cpc54_12409	grey60
cpc54_12411	blue
cpc54_12412	lightyellow
cpc54_12413	turquoise
cpc54_12414	grey
cpc54_12415	turquoise
cpc54_12416	turquoise
cpc54_12418	red
cpc54_12419	red
cpc54_1242	grey
cpc54_12420	brown
cpc54_12421	turquoise
cpc54_12422	lightgreen
cpc54_12423	ivory
cpc54_12424	grey
cpc54_12425	yellow
cpc54_12426	yellow
cpc54_12427	green
cpc54_12428	turquoise
cpc54_12429	turquoise
cpc54_1243	black
cpc54_12430	lightgreen
cpc54_12431	brown
cpc54_12432	red
cpc54_12433	red
cpc54_12434	grey60
cpc54_12435	brown
cpc54_12436	steelblue
cpc54_12437	darkgreen
cpc54_12438	turquoise
cpc54_12439	turquoise
cpc54_1244	grey
cpc54_12440	magenta
cpc54_12441	magenta
cpc54_12442	turquoise
cpc54_12443	darkgreen
cpc54_12445	grey
cpc54_12446	turquoise
cpc54_12449	brown
cpc54_1245	black
cpc54_12450	grey
cpc54_12451	green
cpc54_12452	pink
cpc54_12453	green
cpc54_12454	green
cpc54_12455	turquoise
cpc54_12458	turquoise
cpc54_12459	grey60
cpc54_1246	black
cpc54_12461	white
cpc54_12462	grey
cpc54_12463	midnightblue
cpc54_12464	purple
cpc54_12465	salmon
cpc54_12466	turquoise
cpc54_12467	turquoise
cpc54_12468	grey
cpc54_12469	grey
cpc54_1247	blue
cpc54_12470	salmon
cpc54_12471	green
cpc54_12472	turquoise
cpc54_12473	pink
cpc54_12474	purple
cpc54_12475	turquoise
cpc54_12479	green
cpc54_1248	turquoise
cpc54_12480	turquoise
cpc54_12481	purple
cpc54_12485	yellow
cpc54_12486	grey
cpc54_12487	turquoise
cpc54_12488	tan
cpc54_12489	grey60
cpc54_1249	grey
cpc54_12490	green
cpc54_12491	green
cpc54_12493	purple
cpc54_12494	grey
cpc54_12495	black
cpc54_12496	greenyellow
cpc54_12497	lightgreen
cpc54_12498	turquoise
cpc54_12499	thistle1
cpc54_125	brown
cpc54_1250	green
cpc54_12500	white
cpc54_12501	grey
cpc54_12502	lightcyan
cpc54_12503	turquoise
cpc54_12504	black
cpc54_1251	turquoise
cpc54_12514	turquoise
cpc54_12515	yellow
cpc54_12516	grey
cpc54_12518	lightgreen
cpc54_12519	turquoise
cpc54_1252	blue
cpc54_12520	blue
cpc54_12521	blue
cpc54_12522	turquoise
cpc54_12523	darkgrey
cpc54_12525	yellowgreen
cpc54_12526	turquoise
cpc54_12529	grey
cpc54_1253	darkorange
cpc54_12532	brown
cpc54_12533	red
cpc54_12534	green
cpc54_12535	black
cpc54_12536	black
cpc54_12537	blue
cpc54_12538	violet
cpc54_12539	pink
cpc54_1254	green
cpc54_12540	skyblue
cpc54_12541	royalblue
cpc54_12542	blue
cpc54_12543	brown
cpc54_12544	turquoise
cpc54_12545	turquoise
cpc54_12546	grey
cpc54_12547	lightcyan
cpc54_12548	red
cpc54_12549	midnightblue
cpc54_12550	turquoise
cpc54_12551	turquoise
cpc54_12552	brown
cpc54_12553	grey
cpc54_12554	grey60
cpc54_12555	black
cpc54_12556	turquoise
cpc54_12557	blue
cpc54_1256	greenyellow
cpc54_12562	brown
cpc54_12563	red
cpc54_12564	pink
cpc54_12565	lightyellow
cpc54_12566	turquoise
cpc54_12567	grey60
cpc54_12568	yellow
cpc54_12569	yellow
cpc54_1257	greenyellow
cpc54_12570	pink
cpc54_12574	pink
cpc54_12575	brown
cpc54_12576	cyan
cpc54_12577	turquoise
cpc54_12578	turquoise
cpc54_12579	green
cpc54_1258	red
cpc54_12580	mediumpurple3
cpc54_12581	pink
cpc54_12582	bisque4
cpc54_12583	bisque4
cpc54_12584	bisque4
cpc54_12585	bisque4
cpc54_12586	grey
cpc54_12587	turquoise
cpc54_12589	turquoise
cpc54_1259	turquoise
cpc54_12590	bisque4
cpc54_12592	grey
cpc54_12593	darkorange
cpc54_12594	lightgreen
cpc54_12595	darkorange
cpc54_12596	darkorange
cpc54_12597	brown
cpc54_12599	brown
cpc54_126	turquoise
cpc54_1260	grey
cpc54_12605	yellow
cpc54_12606	blue
cpc54_12608	black
cpc54_12609	brown
cpc54_1261	yellow
cpc54_12611	greenyellow
cpc54_12612	red
cpc54_12613	green
cpc54_12614	midnightblue
