sequence	cg	chg	gene	classification
cpc54_10274.1	0.11484750000000002	0.02401707317	cpc54_10274	ambiguous
cpc54_10274.2	0.1208921053	0.02401707317	cpc54_10274	ambiguous
cpc54_10275.1	0.8806051063829787	0.004591962175178725	cpc54_10275	gbM
cpc54_10276.1	0.04020220477071195	0.0038166631441052096	cpc54_10276	UM
cpc54_10277.1	0.7291462134929668	0.00406728223649654	cpc54_10277	gbM
cpc54_10278.1	0.21456605905819756	0.00697449565312831	cpc54_10278	gbM
cpc54_10279.1	0.39875135911384474	0.0034931508156421823	cpc54_10279	gbM
cpc54_10279.2	0.4954733754903593	0.012172217837905381	cpc54_10279	gbM
cpc54_1028.1	0.04194506024096385	0.021362137965617294	cpc54_1028	UM
cpc54_10280.1	0.7819523113247335	0.005933979815547299	cpc54_10280	gbM
cpc54_10281.1	0.3959386344037671	0.002797374429030822	cpc54_10281	gbM
cpc54_10282.1	0.5781908069117262	0.007381329707865137	cpc54_10282	gbM
cpc54_10283.1	0.9623972612107012	0.020395286016678966	cpc54_10283	gbM
cpc54_10283.2	0.9622507908680075	0.02197294111965388	cpc54_10283	gbM
cpc54_10284.1	0.014095833329999998	0.004336734694	cpc54_10284	UM
cpc54_10285.1	0.19529758064516128	0.010006541218706989	cpc54_10285	ambiguous
cpc54_10286.1	0.8046854466213553	0.04365681040374128	cpc54_10286	gbM
cpc54_10287.1	0.7885698988543537	0.007385177464218125	cpc54_10287	gbM
cpc54_10287.2	0.7892878013377836	0.007550340327743595	cpc54_10287	gbM
cpc54_10287.3	0.7719167681053466	0.007228848005143674	cpc54_10287	gbM
cpc54_10288.1	0.3253750716332378	0.003478126806204871	cpc54_10288	gbM
cpc54_10288.2	0.3244105563480742	0.0034729681776747502	cpc54_10288	gbM
cpc54_10289.1	0.7843396683607435	0.009225247232605949	cpc54_10289	gbM
cpc54_1029.1	0.7535666014033914	0.0069261349058005175	cpc54_1029	gbM
cpc54_10290.1	0.5698955714404722	0.010454500105965412	cpc54_10290	gbM
cpc54_10291.1	0.4638297160547293	0.006648325230341155	cpc54_10291	gbM
cpc54_10292.1	0.6174244347091378	0.00793909278809801	cpc54_10292	gbM
cpc54_10293.1	0.3996979804778829	0.014063618642845496	cpc54_10293	gbM
cpc54_10294.1	0.04278709677	0.003567045455	cpc54_10294	UM
cpc54_10295.1	0.6657047623207409	0.011743832426115668	cpc54_10295	gbM
cpc54_10296.1	0.29929220486129166	0.0024920974234583335	cpc54_10296	gbM
cpc54_10297.1	0.5033647815738087	0.006262157811182803	cpc54_10297	gbM
cpc54_10298.1	0.06430240722868605	0.008422779450551655	cpc54_10298	ambiguous
cpc54_10299.1	0.4374928672282663	0.009061787653701518	cpc54_10299	gbM
cpc54_103.1	0.15811253458182709	0.002489117639859306	cpc54_103	ambiguous
cpc54_103.2	0.1674368421	0.00222704918	cpc54_103	ambiguous
cpc54_103.3	0.08846538462	0.0030875	cpc54_103	ambiguous
cpc54_103.4	0.08846538462	0.0030875	cpc54_103	ambiguous
cpc54_1030.1	0.4621236712674433	0.006356583169403142	cpc54_1030	gbM
cpc54_10300.1	0.0051	0.009163333333	cpc54_10300	UM
cpc54_10301.1	0.1642556818	0.09858170732	cpc54_10301	ambiguous
cpc54_10302.1	0	0.04832059248554913	cpc54_10302	UM
cpc54_10302.2	0	0.03968078817717488	cpc54_10302	UM
cpc54_10303.1	0.3899416667	0.007784848485	cpc54_10303	gbM
cpc54_10304.1	0.3437843514329345	0.11738041489894206	cpc54_10304	ambiguous
cpc54_10305.1	0.7379666667	0.009836363636	cpc54_10305	gbM
cpc54_10306.1	0.47137784324798204	0.012609508765044844	cpc54_10306	gbM
cpc54_10307.1	0.011375	0.009255555556	cpc54_10307	UM
cpc54_10308.1	0	0.011400000000000002	cpc54_10308	UM
cpc54_10309.1	0.384817813735172	0.00976654079158484	cpc54_10309	gbM
cpc54_1031.1	0.8938464367450519	0.01567004479166159	cpc54_1031	gbM
cpc54_10310.1	0.9805772727	0.9728318182	cpc54_10310	teM
cpc54_10311.1	0.8592684503424657	0.7276357876712329	cpc54_10311	teM
cpc54_10312.1	0.6866857142857142	0.946629932	cpc54_10312	teM
cpc54_10313.1	0.9893862745327365	0.8224547996485934	cpc54_10313	teM
cpc54_10314.1	0.7023960834565384	0.024312347766353364	cpc54_10314	gbM
cpc54_10315.1	0.6283607141970474	0.0034677906124102563	cpc54_10315	gbM
cpc54_10316.1	0.9336359139996775	0.9311920161290324	cpc54_10316	teM
cpc54_10316.2	0.9413107784491018	0.9329009730538923	cpc54_10316	teM
cpc54_10317.1	0.30438266550053844	0.010364948719194616	cpc54_10317	gbM
cpc54_10318.1	0.00595	0	cpc54_10318	UM
cpc54_10319.1	0.602640895715137	0.007237737757297934	cpc54_10319	gbM
cpc54_10319.2	0.6156212508983442	0.008453908730267044	cpc54_10319	gbM
cpc54_10319.3	0.5983543286744855	0.007186255940614224	cpc54_10319	gbM
cpc54_1032.1	0.020625	0.002957534247	cpc54_1032	UM
cpc54_10320.1	0.07444611291539016	0.002733566017407197	cpc54_10320	ambiguous
cpc54_10321.1	0.574105420510733	0.008077221871418848	cpc54_10321	gbM
cpc54_10322.1	0.09418315415244596	0.012025483503981799	cpc54_10322	ambiguous
cpc54_10323.1	0.34251209459461374	0.12268442192355856	cpc54_10323	ambiguous
cpc54_10323.2	0.34251209459461374	0.12140486111274774	cpc54_10323	ambiguous
cpc54_10324.1	0.13864230344075304	0.11413185322432336	cpc54_10324	ambiguous
cpc54_10324.2	0.06748405077185429	0	cpc54_10324	ambiguous
cpc54_10325.1	0.8921423114620034	0.6362387197754751	cpc54_10325	teM
cpc54_10326.1	0.05096489642245197	6.686440677966102e-4	cpc54_10326	ambiguous
cpc54_10327.1	0.25068742937909605	0	cpc54_10327	gbM
cpc54_10328.1	0.021997134502923975	0.01763129142297076	cpc54_10328	UM
cpc54_10329.1	0.34574853333333333	0.12318648772703031	cpc54_10329	ambiguous
cpc54_1033.1	0.6076221664000798	0.006013934655732057	cpc54_1033	gbM
cpc54_10330.1	0.30330647272727274	0.08568202021269089	cpc54_10330	ambiguous
cpc54_10331.1	0.45388455371627556	0.004239785109880393	cpc54_10331	gbM
cpc54_10331.2	0.37105930242247587	0.003983377736035118	cpc54_10331	gbM
cpc54_10332.1	0.012054061624579832	0.00858929677092437	cpc54_10332	UM
cpc54_10333.1	0.01505791505791506	0.025131347673667953	cpc54_10333	UM
cpc54_10334.1	0.3195536785065551	0.01717097861453138	cpc54_10334	gbM
cpc54_10335.1	0.75464437376526206	0.004175824913050078	cpc54_10335	gbM
cpc54_10336.1	0.5691585690640819	0.006118476401131492	cpc54_10336	gbM
cpc54_10337.1	0.43442015625	0.006666526604621428	cpc54_10337	gbM
cpc54_10338.1	0.5931245886151869	0.004933122484514603	cpc54_10338	gbM
cpc54_10339.1	0.9511550173169392	0.8601062645023774	cpc54_10339	teM
cpc54_1034.1	0	0.007291666667000001	cpc54_1034	UM
cpc54_10340.1	0.9462510145833402	0.886196734170845	cpc54_10340	teM
cpc54_10340.2	0.9458916667	0.8846902985000001	cpc54_10340	teM
cpc54_10341.1	0.10510185799146642	0.011846796864077578	cpc54_10341	ambiguous
cpc54_10342.1	0.5589528770019643	0.04255333333	cpc54_10342	gbM
cpc54_10343.1	0.2984625	0	cpc54_10343	gbM
cpc54_10344.1	0.05830270109395109	0.002730323730198198	cpc54_10344	ambiguous
cpc54_10344.2	0.05913800490907707	0.002872817607840152	cpc54_10344	ambiguous
cpc54_10345.1	0.2254277472857143	0.02923757764285714	cpc54_10345	gbM
cpc54_10346.1	0.12140075323658536	0.019682655829756097	cpc54_10346	ambiguous
cpc54_10347.1	0.8432768054721539	0.006807631918556925	cpc54_10347	gbM
cpc54_10348.1	0.14720572744014734	0	cpc54_10348	ambiguous
cpc54_10349.1	0.30215099841209964	0.17413698278137604	cpc54_10349	ambiguous
cpc54_1035.1	0	0	cpc54_1035	UM
cpc54_10350.1	0.0692712766	0.0037115702479999994	cpc54_10350	ambiguous
cpc54_10351.1	0.3510278284153646	0.0012505208333333333	cpc54_10351	gbM
cpc54_10352.1	0.127514	0.004277083333	cpc54_10352	ambiguous
cpc54_10353.1	0.36207418168648653	0.01264649454212237	cpc54_10353	gbM
cpc54_10354.1	0.5445708177059821	0.007747866633141962	cpc54_10354	gbM
cpc54_10355.1	0	0.010837293729079206	cpc54_10355	UM
cpc54_10356.1	0.4505266865357417	0.010699600102201988	cpc54_10356	gbM
cpc54_10357.1	0.10654388529678031	0.003040545478566288	cpc54_10357	ambiguous
cpc54_10357.2	0.17248140108352272	0.004738583744323863	cpc54_10357	ambiguous
cpc54_10358.1	0.0090175	0.0017294117649999997	cpc54_10358	UM
cpc54_10359.1	0.3743811321	0.007346242774999999	cpc54_10359	gbM
cpc54_1036.1	0.01042857143	0	cpc54_1036	UM
cpc54_10360.1	0.3993214206811345	0.007853319275136227	cpc54_10360	gbM
cpc54_10361.1	0.05588701226309922	0.010921875950202898	cpc54_10361	ambiguous
cpc54_10362.1	0.645888703465982	0.007619010253430039	cpc54_10362	gbM
cpc54_10363.1	0.3585805218610204	0.008782996483693876	cpc54_10363	gbM
cpc54_10364.1	0.01136465517	0.004401315789	cpc54_10364	UM
cpc54_10365.1	0.5658024582497154	0.004516777776272545	cpc54_10365	gbM
cpc54_10366.1	0.29053433003278417	0.0019624611034	cpc54_10366	gbM
cpc54_10367.1	0.6761714286	0.003073636364	cpc54_10367	gbM
cpc54_10368.1	0.006002253623188405	0.007403719806753623	cpc54_10368	UM
cpc54_10368.2	0.06598647020725387	0.008223186528520726	cpc54_10368	ambiguous
cpc54_10369.1	0.4744452327752876	0.004664986474012297	cpc54_10369	gbM
cpc54_1037.1	0.01155333333	0	cpc54_1037	UM
cpc54_10370.1	0.4572595968340692	0.0046467039302906564	cpc54_10370	gbM
cpc54_10370.2	0.35503796023280154	0.003916005250504021	cpc54_10370	gbM
cpc54_10371.1	0.7224804752887966	0.012416660344270783	cpc54_10371	gbM
cpc54_10372.1	0.06170265976323316	0.04330079878870466	cpc54_10372	ambiguous
cpc54_10373.1	0.21695937895534642	0.0030855531027799998	cpc54_10373	gbM
cpc54_10374.1	0.39577557116698353	0.041006721401679345	cpc54_10374	gbM
cpc54_10375.1	0.21876747708855837	0.004951029748160182	cpc54_10375	gbM
cpc54_10376.1	0.28038729447937216	0.0028730330208228704	cpc54_10376	gbM
cpc54_10377.1	0.1884276623457143	0.030962961040571432	cpc54_10377	ambiguous
cpc54_10377.2	0.2127409091	0.03151967213	cpc54_10377	gbM
cpc54_10378.1	0.9741	0.9188692308	cpc54_10378	teM
cpc54_10379.1	0.10555522775384439	0.004068954572066361	cpc54_10379	ambiguous
cpc54_1038.1	0.7841982635002255	0.010377957396761839	cpc54_1038	gbM
cpc54_10380.1	0.04882462638066862	0.0054770880186978555	cpc54_10380	UM
cpc54_10381.1	0.23283811122107437	0.06452150635766529	cpc54_10381	ambiguous
cpc54_10382.1	0.9143913043	0.5124573529	cpc54_10382	teM
cpc54_10383.1	0.013564787588848997	0.0034048046462513202	cpc54_10383	UM
cpc54_10384.1	0.46641562426650235	0.008694755672458448	cpc54_10384	gbM
cpc54_10384.2	0.44580381714247824	0.008254270353893542	cpc54_10384	gbM
cpc54_10385.1	0.1637831603065744	0.012877823215294118	cpc54_10385	ambiguous
cpc54_10386.1	0.10218583123425692	0.007879360967506297	cpc54_10386	ambiguous
cpc54_10386.2	0.06171641758241758	0.004258087912087912	cpc54_10386	ambiguous
cpc54_10387.1	0.2931095406360424	0.18534169611307422	cpc54_10387	ambiguous
cpc54_10388.1	0.011079406962624534	0.0022899173896115243	cpc54_10388	UM
cpc54_10389.1	0.16321103488064134	0.009024652077157896	cpc54_10389	ambiguous
cpc54_1039.1	0.02148453641552194	0.0021923806900756427	cpc54_1039	UM
cpc54_10390.1	0.826550533498682	0.009752513628154155	cpc54_10390	gbM
cpc54_10390.2	0.8288020428173035	0.00996028248496573	cpc54_10390	gbM
cpc54_10391.1	0.729063694298132	0.013457685125938298	cpc54_10391	gbM
cpc54_10392.1	0.4541383632596685	0.009181864221816298	cpc54_10392	gbM
cpc54_10393.1	0.6604432926267282	0.008679149133872811	cpc54_10393	gbM
cpc54_10393.2	0.7255174568965516	0.008928362778137931	cpc54_10393	gbM
cpc54_10394.1	0.00863822963004	0.0026416666666666667	cpc54_10394	UM
cpc54_10394.2	0.008679467316334661	0.002631142098273573	cpc54_10394	UM
cpc54_10395.1	0.3171697053241095	0.0031750748907908165	cpc54_10395	gbM
cpc54_10396.1	0.7474886595859375	0.008456065008902343	cpc54_10396	gbM
cpc54_10396.2	0.7258521162735446	0.009220432456465213	cpc54_10396	gbM
cpc54_10397.1	0.6199276634683814	0.011434319866971878	cpc54_10397	gbM
cpc54_10397.2	0.6121510787907637	0.011630088508661818	cpc54_10397	gbM
cpc54_10398.1	0.5023126882886435	0.010665214938275236	cpc54_10398	gbM
cpc54_10399.1	0.055153360053006015	0.011772211089519037	cpc54_10399	ambiguous
cpc54_104.1	0.10399444440000001	0.003676470588	cpc54_104	ambiguous
cpc54_1040.1	0.004095918575337405	0.002311650535357252	cpc54_1040	UM
cpc54_10400.1	0.3778008002784364	0.061809018789144056	cpc54_10400	ambiguous
cpc54_10400.2	0.38931106321847203	0.0638071551724138	cpc54_10400	ambiguous
cpc54_10401.1	0.9706421545105567	0.8079458317159308	cpc54_10401	teM
cpc54_10402.1	0.41934056917881257	0.006426744083267716	cpc54_10402	gbM
cpc54_10402.2	0.4631659233449477	0.006632896329070557	cpc54_10402	gbM
cpc54_10403.1	0.48877639152398944	0.0035112082576728722	cpc54_10403	gbM
cpc54_10404.1	0.4833208352157959	0.004433766518249842	cpc54_10404	gbM
cpc54_10405.1	0.009786880856760376	0.009162008257340025	cpc54_10405	UM
cpc54_10405.2	0.00998743169398907	0.009574006214786884	cpc54_10405	UM
cpc54_10406.1	0.0028854809668935185	0.003995281339287037	cpc54_10406	UM
cpc54_10407.1	0.8253521986460285	0.005583026742323769	cpc54_10407	gbM
cpc54_10407.2	0.8251100232756765	0.005507536870012191	cpc54_10407	gbM
cpc54_10408.1	0.5101058811214866	0.004473702350328079	cpc54_10408	gbM
cpc54_10409.1	0.1624025	0.0469640625	cpc54_10409	ambiguous
cpc54_10409.2	0.1624025	0.0469640625	cpc54_10409	ambiguous
cpc54_1041.1	0.1689659534692422	0.010845160333528975	cpc54_1041	ambiguous
cpc54_10410.1	0.1764435897	0.04256212121	cpc54_10410	ambiguous
cpc54_10411.1	0.8668805436536848	0.0032607718281372827	cpc54_10411	gbM
cpc54_10411.2	0.8536233934476294	0.0032985448837250177	cpc54_10411	gbM
cpc54_10412.1	0.5771894793685024	0.007906212486318327	cpc54_10412	gbM
cpc54_10413.1	0.5374700629276749	0.0028450732650167365	cpc54_10413	gbM
cpc54_10414.1	0.44478983558170215	0.0644185043772766	cpc54_10414	ambiguous
cpc54_10415.1	0.5090377293291731	0.033220119332293296	cpc54_10415	gbM
cpc54_10416.1	0.7405086840304672	0.011006840001646657	cpc54_10416	gbM
cpc54_10417.1	0.40279219512195125	0.05278318815130244	cpc54_10417	ambiguous
cpc54_10417.2	0.39133838862559245	0.05144030128443128	cpc54_10417	ambiguous
cpc54_10418.1	0.8793762898555376	0.09813692186195827	cpc54_10418	ambiguous
cpc54_10419.1	0.7523	0.265375	cpc54_10419	ambiguous
cpc54_1042.1	0.004411615860982972	0.01531284829721362	cpc54_1042	UM
cpc54_10420.1	0.6368072738259392	0.012649570748134166	cpc54_10420	gbM
cpc54_10421.1	0.9100959915611814	0	cpc54_10421	gbM
cpc54_10422.1	0.009642592593	0.002184615385	cpc54_10422	UM
cpc54_10423.1	0.5401157172436941	0.009002420322729862	cpc54_10423	gbM
cpc54_10424.1	0.36861927084921103	0.007030397792341981	cpc54_10424	gbM
cpc54_10425.1	0.24754087781967463	0.007367417018484237	cpc54_10425	gbM
cpc54_10426.1	0.4145151716203223	0.0037597768745962403	cpc54_10426	gbM
cpc54_10427.1	0.4592331173287356	0.007777061538166956	cpc54_10427	gbM
cpc54_10427.2	0.44417282529642815	0.00822709552383879	cpc54_10427	gbM
cpc54_10428.1	0.4058390804597701	0.0030532567049808427	cpc54_10428	gbM
cpc54_10429.1	0.214225	0.04174693878	cpc54_10429	gbM
cpc54_1043.1	0.4655840921460213	0.016653290170434782	cpc54_1043	gbM
cpc54_10430.1	1	0.8848	cpc54_10430	teM
cpc54_10431.1	0.08412173913	0.003312727273	cpc54_10431	ambiguous
cpc54_10432.1	0.39023323213885713	0.013065257142857143	cpc54_10432	gbM
cpc54_10432.2	0.3985927689239612	0.01341639889196676	cpc54_10432	gbM
cpc54_10433.1	0.08063303904433096	0.008151497214310521	cpc54_10433	ambiguous
cpc54_10434.1	0.3913392857	0.0076	cpc54_10434	gbM
cpc54_10435.1	0.1337430556	0.006778899083	cpc54_10435	ambiguous
cpc54_10436.1	0.1552094595	0.0037669491530000006	cpc54_10436	ambiguous
cpc54_10437.1	0.6666411010793183	0.00852153822706679	cpc54_10437	gbM
cpc54_10438.1	0.7123977478123845	0.015471633301408523	cpc54_10438	gbM
cpc54_10439.1	0.3237139917683069	0.005464590488500882	cpc54_10439	gbM
cpc54_1044.1	0.19580300443836066	0.016283622872852458	cpc54_1044	ambiguous
cpc54_10440.1	0.8266597653990768	0.007003463116451385	cpc54_10440	gbM
cpc54_10441.1	0.38598480622849035	0.0238552780923723	cpc54_10441	gbM
cpc54_10442.1	0.35715	0.06905	cpc54_10442	ambiguous
cpc54_10442.2	0.7673421641791044	0.3362203269470149	cpc54_10442	ambiguous
cpc54_10442.3	0.7899218658892128	0.257728779687172	cpc54_10442	ambiguous
cpc54_10443.1	0.035369304556270506	0.0025469424460431655	cpc54_10443	UM
cpc54_10444.1	0.07797321429	0.0041675	cpc54_10444	ambiguous
cpc54_10445.1	0.17504259163816355	0.07017896014157819	cpc54_10445	ambiguous
cpc54_10445.2	0.14629061371834862	0.05668104390593273	cpc54_10445	ambiguous
cpc54_10446.1	0.9624335157774194	0.7712140322580645	cpc54_10446	teM
cpc54_10447.1	0.0299547619	0.003494285714	cpc54_10447	UM
cpc54_10448.1	0.11325499999999998	0.00145	cpc54_10448	ambiguous
cpc54_10449.1	0.9445590941701678	0.7875138047555003	cpc54_10449	teM
cpc54_1045.1	0.478957553941343	0.008201026821796117	cpc54_1045	gbM
cpc54_10450.1	0.050491999999999995	0.004591891892	cpc54_10450	ambiguous
cpc54_10451.1	0.109766	0.0018789473680000002	cpc54_10451	ambiguous
cpc54_10452.1	0.007739285714000001	0.007241666667	cpc54_10452	UM
cpc54_10453.1	0.8657916667	0.5690761905	cpc54_10453	teM
cpc54_10453.2	0.8659208333	0.57254	cpc54_10453	teM
cpc54_10454.1	0.92735	0.5691929999999998	cpc54_10454	teM
cpc54_10455.1	0.8976842105	0.5681590909	cpc54_10455	teM
cpc54_10456.1	0	0.0030593117408906885	cpc54_10456	UM
cpc54_10457.1	0.01376136364	0.001461111111	cpc54_10457	UM
cpc54_10458.1	0.010109375	0.01318222222	cpc54_10458	UM
cpc54_10459.1	0.8222291003460208	0.6503108502100345	cpc54_10459	teM
cpc54_1046.1	0.02165410986037209	0.005940690330267442	cpc54_1046	UM
cpc54_10460.1	0.7984492387543252	0.640589718265052	cpc54_10460	teM
cpc54_10461.1	0.8247391003460208	0.666694710800692	cpc54_10461	teM
cpc54_10462.1	0.8051541522491349	0.6378477014211072	cpc54_10462	teM
cpc54_10463.1	0.011284	0.003945714286	cpc54_10463	UM
cpc54_10464.1	0.021735	0.003230952381	cpc54_10464	UM
cpc54_10465.1	0.1823480268273717	0.02290969932390358	cpc54_10465	ambiguous
cpc54_10466.1	0.01111666667	0	cpc54_10466	UM
cpc54_10466.2	0.2458375	0	cpc54_10466	gbM
cpc54_10467.1	0.01085526316	0.003864285714	cpc54_10467	UM
cpc54_10468.1	0.023495	0.01572	cpc54_10468	UM
cpc54_10468.2	0.021569180327868854	0.014431475409836067	cpc54_10468	UM
cpc54_10469.1	0.0094	0.005320930233	cpc54_10469	UM
cpc54_1047.1	0.029650761439319565	0.0038463766707168895	cpc54_1047	UM
cpc54_10470.1	0.2989913793	0.03758333333	cpc54_10470	gbM
cpc54_10471.1	0	0.10869565217391304	cpc54_10471	ambiguous
cpc54_10471.2	0	0.003762941919026515	cpc54_10471	UM
cpc54_10472.1	0.4244933333	0.1405481481	cpc54_10472	ambiguous
cpc54_10473.1	0.8933076923000001	0.6468307692	cpc54_10473	teM
cpc54_10474.1	0.3074733333	0.06060000000000001	cpc54_10474	ambiguous
cpc54_10475.1	0.1404642857	0.0044625	cpc54_10475	ambiguous
cpc54_10476.1	0.5163942307692307	0.2299955769230769	cpc54_10476	ambiguous
cpc54_10477.1	0.015421709682826476	0.005992808586762075	cpc54_10477	UM
cpc54_10478.1	0.2850408069164265	0.00855501621037464	cpc54_10478	gbM
cpc54_10479.1	0	0	cpc54_10479	UM
cpc54_1048.1	0.42945846569981583	0.0064276659514760585	cpc54_1048	gbM
cpc54_1048.2	0.3772402458159761	0.0058860714797513885	cpc54_1048	gbM
cpc54_10480.1	0.9126571429	0.8469723404	cpc54_10480	teM
cpc54_10481.1	0.8408666667	0.7768666667	cpc54_10481	teM
cpc54_10482.1	0.9196675615620691	0.48808548277482755	cpc54_10482	teM
cpc54_10482.2	0.9230866667	0.4829461538	cpc54_10482	teM
cpc54_10483.1	0.49326666669999997	0.1863818182	cpc54_10483	ambiguous
cpc54_10484.1	0.2335818182	0.01799333333	cpc54_10484	gbM
cpc54_10485.1	0.6188514423076923	0.22520538461538459	cpc54_10485	ambiguous
cpc54_10486.1	0.29725625	0.0036835616440000006	cpc54_10486	gbM
cpc54_10487.1	0.5045813535213822	0.23169728615723542	cpc54_10487	ambiguous
cpc54_10488.1	0.5058285137318255	0.2654728305891761	cpc54_10488	ambiguous
cpc54_10488.2	0.3493592775041051	0.25805144941353036	cpc54_10488	ambiguous
cpc54_10488.3	0.664404067315807	0.14082455165257904	cpc54_10488	ambiguous
cpc54_10489.1	0.8732383720930232	0.7421940657674418	cpc54_10489	teM
cpc54_1049.1	0.4225915198950844	0.007845046754499062	cpc54_1049	gbM
cpc54_10490.1	0.7354724025974027	0.4501263692909091	cpc54_10490	teM
cpc54_10491.1	0.8792018251375691	0.644460534101105	cpc54_10491	teM
cpc54_10492.1	0.8828966952688103	0.7585699035369776	cpc54_10492	teM
cpc54_10493.1	0.8984984514903537	0.7639924223244373	cpc54_10493	teM
cpc54_10494.1	0.3056534575177049	0.11268058126393442	cpc54_10494	ambiguous
cpc54_10495.1	0.24531904759999998	0.2492129032	cpc54_10495	ambiguous
cpc54_10496.1	0.8635	0.5530266667	cpc54_10496	teM
cpc54_10497.1	0.8097757542349869	0.01235216255287605	cpc54_10497	gbM
cpc54_10498.1	0.26215	0.0135902439	cpc54_10498	gbM
cpc54_10499.1	0.3939931034	0.007699145299	cpc54_10499	gbM
cpc54_105.1	0.5064698144759333	0.009409208080982523	cpc54_105	gbM
cpc54_1050.1	0.9765008301045947	0.7945156756472973	cpc54_1050	teM
cpc54_10500.1	0.5089669077367088	0.05141291460151899	cpc54_10500	ambiguous
cpc54_10501.1	0.397871533623699	0.11756684439391515	cpc54_10501	ambiguous
cpc54_10502.1	0.7235280672268908	0.16872106441050422	cpc54_10502	ambiguous
cpc54_10503.1	0.5289843597483871	0.006852755216709677	cpc54_10503	gbM
cpc54_10504.1	0.22143089225867077	0.03173654011972498	cpc54_10504	gbM
cpc54_10505.1	0.8767575766954576	0.0093695408691512	cpc54_10505	gbM
cpc54_10506.1	0.8107159995924375	0.00547269875721963	cpc54_10506	gbM
cpc54_10507.1	0.5235649407910288	0.004419278649594356	cpc54_10507	gbM
cpc54_10508.1	0.07498634512497009	0.00551608156519256	cpc54_10508	ambiguous
cpc54_10509.1	0.09255	0.005053521127	cpc54_10509	ambiguous
cpc54_1051.1	0	0	cpc54_1051	UM
cpc54_10510.1	0.6601456681034483	0.006262122179614943	cpc54_10510	gbM
cpc54_10511.1	0.7619859063192904	0.005817788790964522	cpc54_10511	gbM
cpc54_10512.1	0.40820742382473396	0.0052700367299456435	cpc54_10512	gbM
cpc54_10513.1	0.4646685914273491	0.005866666666666666	cpc54_10513	gbM
